Nr,Group,Position,Locus,K*,Df,Signif.,Nr,inf.,Meanrank-ac,Mean-ac,Nr-ac,Meanrank-ad,Mean-ad,Nr-ad,Meanrank-bc,Mean-bc,Nr-bc,Meanrank-bd,Mean-bd,Nr-bd,Meanrank-ee,Mean-ee,Nr-ee,Meanrank-ef,Mean-ef,Nr-ef,Meanrank-eg,Mean-eg,Nr-eg,Meanrank-fg,Mean-fg,Nr-fg,Meanrank-hh,Mean-hh,Nr-hh,Meanrank-hk,Mean-hk,Nr-hk,Meanrank-kk,Mean-kk,Nr-kk,Meanrank-h-,Mean-h-,Nr-h-,Meanrank-k-,Mean-k-,Nr-k-,Meanrank-ll,Mean-ll,Nr-ll,Meanrank-lm,Mean-lm,Nr-lm,Meanrank-nn,Mean-nn,Nr-nn,Meanrank-np,Mean-np,Nr-np
4,LG2,10.082,ab2_1611006,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,LG2,10.082,S2_1611010,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,LG2,10.082,S2_1611011,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,LG2,14.66,S2_2629344,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LG2,15.428,S19_19428417,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.65625,32,26.1,4.42857,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,LG2,16.602,S24_14950391,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.65625,32,26.1,4.42857,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,LG2,17.994,ab19_19425926,0.009,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,4.53846,26,27.1,4.59259,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,LG2,17.994,S19_19425952,0.009,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,4.53846,26,27.1,4.59259,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,LG2,17.994,S19_19425966,0.009,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,4.53846,26,27.1,4.59259,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,LG2,20.104,S19_19429989,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,LG2,20.104,S19_19429979,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,LG2,20.104,ab19_19429980,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,LG2,20.104,S19_19429992,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,LG2,21.412,S2_2628724,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,LG2,21.412,S2_2865062,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,LG2,21.412,S2_2629334,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LG2,21.412,S19_19430008,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,LG2,21.412,S2_2629300,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,LG2,21.412,S2_2627482,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,LG2,21.412,S2_2865035,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,LG2,21.412,S2_2629349,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,LG2,21.412,S2_2628738,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,LG2,21.412,S2_2629585,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,LG2,21.412,ab2_2627504,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,LG2,21.64,S24_14950386,0.154,1,-,53,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,LG2,22.486,S2_2628723,1.145,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,4.75,28,25.7,4.36,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,LG2,22.486,S2_2628726,1.145,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,4.75,28,25.7,4.36,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,LG2,22.486,S2_2628696,1.145,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,4.75,28,25.7,4.36,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,LG2,23.337,S2_3009140,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,LG2,24.532,S24_14950369,0.086,1,-,53,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,LG2,26.162,ab2_2865044,0,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4.55556,27,27,4.57692,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,LG2,27.329,S2_4100930,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,LG2,27.329,S2_4185939,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,LG2,27.329,S2_4100973,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,LG2,28.395,S2_2629040,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.65625,32,26.1,4.42857,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,LG2,28.395,S2_2629042,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.65625,32,26.1,4.42857,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,LG2,32.219,S24_14950709,0.086,1,-,53,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,LG2,35.986,S2_6261371,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.42857,21,27.6,4.65625,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,LG2,35.986,S2_6121498,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.42857,21,27.6,4.65625,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,LG2,48.815,S19_19428397,0.944,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.74074,27,25.8,4.38462,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,LG2,52.144,S2_8926421,0.04,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.54545,33,27.3,4.6,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,LG2,53.212,S19_19428418,1.026,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,4.78947,19,26.1,4.44118,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,LG2,53.24,S21_12266355,0.089,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,4.53125,32,27.4,4.61905,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,LG2,55.595,S3_16564831,1.026,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44118,34,28.6,4.78947,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LG2,59.617,S2_10063270,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,LG2,59.617,S3_16557479,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,LG2,59.617,S2_9752973,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,LG2,59.617,S3_16615677,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,4.81818,22,25.7,4.3871,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LG2,59.617,S3_16650251,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,4.81818,22,25.7,4.3871,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,LG2,61.596,S3_16650647,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.83333,24,25.4,4.34483,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,LG2,66.642,S2_13409092,1.026,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44118,34,28.6,4.78947,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,LG2,66.642,S2_13409126,1.026,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44118,34,28.6,4.78947,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,LG2,66.642,ab2_13409088,1.026,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44118,34,28.6,4.78947,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,LG2,71.127,S2_13520903,1.42,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,4.80952,21,25.9,4.40625,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,LG2,71.127,ab2_13520891,1.42,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,4.80952,21,25.9,4.40625,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,LG2,76.818,S2_15132794,1.215,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,4.8,20,26,4.42424,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,LG2,76.818,S2_15132785,1.215,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,4.8,20,26,4.42424,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,LG2,76.818,S2_15132797,1.215,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,4.8,20,26,4.42424,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,LG2,79.514,S2_15621310,0.852,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.45714,35,28.5,4.77778,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,LG2,81.492,S2_15660926,1.42,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,4.80952,21,25.9,4.40625,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,LG2,81.492,S2_15660899,1.42,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,4.80952,21,25.9,4.40625,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,LG2,84.448,S2_15621495,0.158,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.66667,21,26.6,4.5,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,LG20,0,S20_14221742,2.259,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,4.75758,33,24.8,4.25,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,LG20,0,S20_14221715,2.259,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,4.75758,33,24.8,4.25,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,LG20,0,S20_14221694,2.259,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,4.75758,33,24.8,4.25,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,LG20,8.804,S20_14855506,3.417,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.85714,28,24.7,4.24,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,LG20,17.012,S20_13136107,1.371,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,4.75862,29,25.5,4.33333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,LG20,18.46,S18_4227406,0.606,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.42857,28,28,4.72,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,LG20,21.792,S20_13300015,0.606,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.42857,28,28,4.72,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,LG20,23.607,S20_13035946,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,LG20,23.607,S20_13220770,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,LG20,23.607,S20_13220912,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,LG20,23.607,S20_13035950,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,LG20,23.607,S20_13035762,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,LG20,26.39,S20_12609030,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.73077,26,26,4.40741,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,LG20,27.561,S20_12331891,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,LG20,27.561,S20_12249911,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,LG20,27.561,S20_12606152,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,LG20,27.561,S20_12249778,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,LG20,31.198,S20_11263523,0,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4.55556,27,27,4.57692,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,LG20,32,S30_6813323,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,LG20,32,S30_6813319,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,LG20,32,S30_6813321,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,LG20,32,S30_6813337,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,LG20,32,S30_6813315,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,LG20,32,S30_6813324,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,LG20,32,S30_6813320,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,LG20,32,S30_6813316,0.121,1,-,53,0,0,0,0,0,0,0,0,27.8,4.66667,12,26.8,4.53659,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,LG20,32.866,S20_9795149,0.009,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,4.59259,27,26.9,4.53846,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,LG20,32.866,S20_11248009,0.009,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,4.59259,27,26.9,4.53846,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,LG20,34.431,S20_7595089,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,LG20,34.431,S20_7656771,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,LG20,34.431,S20_7443424,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,LG20,35.226,S20_9489189,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.60714,28,26.8,4.52,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,LG20,36.489,S20_6702072,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,LG20,49.135,S20_6038298,0.045,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.59459,37,26.6,4.5,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,LG20,54.288,S20_4170546,0.089,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.61905,21,26.7,4.53125,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,LG20,54.288,S20_4131698,0.089,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.61905,21,26.7,4.53125,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,LG20,57.688,S20_3451482,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,4.65217,23,26.5,4.5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,LG20,59.385,S20_2567199,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51613,31,27.5,4.63636,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,LG20,59.385,S20_2567304,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,LG20,59.385,S20_2567172,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,LG20,59.385,S20_2567305,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,LG20,59.385,S20_2567285,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,LG20,59.385,S20_2567163,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,LG20,59.385,S20_2567294,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,LG20,65.098,S20_4665262,0.009,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,4.56,25,27.1,4.57143,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,LG20,69.529,S20_1722527,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,LG20,72.642,S20_1363579,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,LG20,89.013,S20_1722486,1.119,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.67568,37,25.1,4.3125,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,LG20,89.013,S20_1722487,1.119,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.67568,37,25.1,4.3125,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,LG20,89.013,ab20_1722484,1.119,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.67568,37,25.1,4.3125,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,LG20,94.713,S20_1722233,0.046,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.57895,38,26.6,4.53333,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,LG21,0,S21_1143289,0.04,1,-,53,0,0,0,0,0,0,0,0,27.3,4.6,20,26.8,4.54545,33,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,LG21,2.676,S21_1143287,0.24,1,-,53,0,0,0,0,0,0,0,0,27.7,4.65217,23,26.5,4.5,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,LG21,9.294,S21_1143260,0.24,1,-,53,0,0,0,0,0,0,0,0,27.7,4.65217,23,26.5,4.5,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,LG21,9.294,S21_1143275,0.24,1,-,53,0,0,0,0,0,0,0,0,27.7,4.65217,23,26.5,4.5,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,LG21,12.51,S21_1143276,0.105,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.60526,38,26.4,4.46667,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,LG21,14.749,S21_1143265,0.011,1,-,53,0,0,0,0,0,0,0,0,26.8,4.52941,17,27.1,4.58333,36,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,LG21,19.27,S21_359577,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,LG21,23.199,S21_359547,1.026,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44118,34,28.6,4.78947,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,LG21,26.368,S21_1427801,0.01,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,4.55882,34,27.2,4.57895,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,LG21,28.144,S21_1427796,0.04,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.54545,33,27.3,4.6,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,LG21,29.195,S21_1322366,0.089,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.61905,21,26.7,4.53125,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
